title	creator	date_expression	date	language	extent	description	provenance	subject	spatial	format	type	collection_slug	aleph_id	oclc_num	local_id	display_format	rights	rights_note
William C. Gridley papers	Gridley, William C.	1870-1871	1870/1871	eng	5 items	Business papers of a woolen manufacturer concerning orders for sacks of wool from Alexander Whilldin and Sons.	Acquired 1957	Wool -- 19th century| Gridley, William C.| Alexander Whilldin and Sons (Firm)| Candor (N.Y.) -- History	Candor (N.Y.)		Text	gridleywilliamcpapers-002566293	002566293	41161273	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Tom Grier letters	Grier, Tom	1875, July 23-Nov. 3.	1875/1875	eng	6 items	A series of six letters from Tom [Grier?] of Boston, Mass. to Ella B. Clarke of Peoria, Ill. The letters primarily reflect the couples' courtship as Grier expresses his affection for Ella Clarke and as he discusses their wedding plans. Grier's letters also describe aspects of amusements and social life in Boston, especially concerts. To a lesser extent, he also writes about his work for Grier & Co., a grain shipping business. The letters seemingly indicate that Grier's family resided in Peoria, Illinois.	Purchase 1992	Grain -- Transportation -- 19th century| Love -- United States -- 19th century| Courtship -- United States -- History -- 19th century| Amusements -- Massachusetts -- Boston -- 19th century| Clarke, Ella B., correspondent.| Grier & Co. (Firm)| Peoria (Ill.) -- History	Peoria (Ill.)		Text	griertomletters-001080564	001080564	27905481	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
J. W. Griffin papers	Griffin, J. W.	1862-1863	1862/1863	eng	7 items	Collection consists of Griffin's personal letters commenting on social conditions, his work in the Confederate hospitals near Richmond, Va., and wartime hardships.		Hospitals -- Confederate States of America| Soldiers -- Confederate States of America -- Correspondence| Confederate States of America. Army -- Military life| Richmond (Va.) -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865 -- Medical care	Richmond (Va.)| United States		Text	griffinjwpapers-000894265	000894265	20748574	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Abner Griffith papers	Griffith, Abner, 1855-1896	1883-1887	1883/1887	eng	11 items	Collection consists of letters from Abner Griffith to his father, Dr. Thomas Griffith, concerning agricultural conditions in Marion County, Florida. Topics on the development of this area of Fla. include the price of land, cultivation of fruit and vegetables, severe weather, and related crop damage.	Purchase 1996	Agriculture -- Florida -- History| Crops and climate -- Florida| Fruit-culture -- Florida| Land use -- Prices -- Florida| Griffith, Thomas, 1818-1890, correspondent.| Marion County (Fla.) -- History	Marion County (Fla.)		Text	griffithabnerpapers-002508721	002508721	40067217	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Robert Eglesfeld Griffith papers	Griffith, R. Eglesfeld (Robert Eglesfield), 1798-1850	1827-1828	1827/1828	eng	2 items	Collection consists of two letters of Griffith (based in Philadelphia), referring to Western lands and financial matters.		Physicians -- Correspondence| Griffith, R. Eglesfeld (Robert Eglesfield), 1798-1850			Text	griffithreglesfeldpapers-002566294	002566294	41161264	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
John A. Grimball papers	Grimball, John A.	1828-1835	1828/1835	eng	3 items	Collection consists of letters to Grimball from Abram M. Scott, John A. Quitman, and Charles Lynch, soliciting political suport and seeking information on the schedules of the circuit courts.		Secretaries of State (State governments) -- Correspondence| Grimball, John A.| Lynch, Charles| Quitman, John Anthony, 1798-1858| Scott, Abram M., 1785-1833| Mississippi -- Government -- 19th century	Mississippi		Text	grimballjohnapapers-002566295	002566295	41161265	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Bryan Grimes letter	Grimes, Bryan, 1828-1880	1864 April 25	1864/1864	eng	1 item	Collection consists of a letter from Grimes to Colonel W.H. Taylor, discussing punishment for deserters. Grimes writes that he disagrees with courts-martial policies of sentencing deserters to hard labor on the Richmond fortifications because it exempts them from the dangers of the battlefield.		Military deserters -- Confederate States of America| Grimes, Bryan, 1828-1880| Confederate States of America. Army -- Officers -- Correspondence| Confederate States of America. Army. North Carolina Infantry Regiment, 4th.| United States -- History -- Civil War, 1861-1865	United States		Text	grimesbryan-002448950	002448950	39100424	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Thomas Wingfield Grimes papers	Grimes, Thomas Wingfield, 1844-1905	1860-1862	1860/1862	eng	6 items	Collection consists of letters written while Grimes was a student at Emory College, Oxford, Ga., and the University of Georgia, Athens.		College students -- Correspondence| College students -- Southern States| Universities and colleges -- Georgia| Confederate States of America. Army.| Emory College -- Students| University of Georgia -- Students -- 19th century			Text	grimesthomaswingfieldpapers-000857324	000857324	19657437	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Thomas W. Grimes papers	Grimes, Thomas W., of Greensboro, Georgia,	1824-1831	1824/1831	eng	40 items	Business and routine correspondence of Thomas W. Grimes, including information on the shipment of goods from Augusta, Georgia, and the hiring of a enslaved man from Farish Carter, apparently an in-law of Grimes. A letter from William G. Grimes, Thomas's brother, describes a trip from Georgia to Washington, D.C. in 1827.		Slave labor -- Georgia -- 19th century| Slavery -- Georgia -- 19th century| Carter, Farish| Grimes, Thomas W.| Grimes, William G.| Augusta (Ga.) -- History -- 19th century| Greensboro (Ga.) -- History| Southern States -- Description and travel -- 19th century| Washington (D.C.) -- Description and travel -- 19th century	Augusta (Ga.)| Greensboro (Ga.)| Southern States| Washington (D.C.)		Text	grimesthomaswpapers-002566297	002566297	41161257	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
William Henry Grimes papers	Grimes, William Henry	1845-1884	1845/1884	eng	24 items	Collection consists of personal correspondence of William Henry Grimes. Topics include his unsuccessful courtship with Sallie Seymour and her later marriage to Mr. Randolph; prices of commodities and buggies in the 1850s; conditions during the American invasion of Mexico, 1847, including troop movements in Jalapa and the hanging of two Americans for the murder of a Mexican boy; and an 1861 discussion of secession and Western Maryland politics.		Hanging -- Mexico -- 19th century| Mexican War, 1846-1848| Prices -- Maryland -- 19th century| Courtship -- 19th century| Secession -- Maryland -- 19th century| Grimes, William Henry| Seymour, Sallie| Mexico -- Description and travel -- 19th century| San Felipe Jalapa de Díaz (Mexico) -- 19th century	Mexico| San Felipe Jalapa de Díaz (Mexico)		Text	grimeswilliamhenrypapers-002566298	002566298	41161269	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Grimké family papers	Grimké family	1782-1868	1782/1868	eng	13 items	Papers of John Fauchereaud Grimké, U.S. Continental soldier and South Carolina jurist; of his son, Thomas Smith Grimké; and of his grandson, Edward Montague Grimké. Included are references to supplies for the Continental Army, ratification of the peace treaty between the United States and Great Britain, the activities of the North Carolina Assembly, the affairs of the Broad River Company, epistemology, and financial and personal matters. Also included are letters concerning the estates of John F. Grimké's father and of Thomas Roper, husband of Mary Smith Grimké Roper.		Lawyers -- South Carolina -- Charleston| Grimké, Edward Montague, 1832-1895| Grimké, John Fauchereaud, 1752-1819| Grimké, Thomas Smith, 1786-1834| Roper, Mary Smith Grimké| Roper, Thomas| Broad River Company| United States. Continental Army -- Appropriations and expenditures| North Carolina -- Politics and government -- 1775-1865	North Carolina		Text	grimkefamilypapers-000857325	000857325	19657441	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Griswold family papers	Griswold family	1862-1865	1862/1865	eng	44 items	Collection consists of letters of three brothers, Edward, Charles, and Joel Griswold, written to their sister Lucy Griswold while serving in the Union Army. They describe camp life, activities in South Carolina, Virginia, and Florida, the siege of Charleston Harbor, 1863, the siege of Petersburg, 1864, the Lincoln-McClellan 1864 presidential election, food supplies, paid substitutes in the army, the desertion of Confederate soldiers to the Union lines, the capture of the Confederate ironclad Fingal, Lee's surrender, and the assassination of Lincoln.		Military deserters -- Confederate States of America| Presidents -- United States -- Election -- 1864| Soldiers -- United States -- Correspondence| Griswold, Charles, correspondent.| Griswold, Edward, correspondent.| Griswold, Joel, correspondent.| Lincoln, Abraham, 1809-1865 -- Assassination.| Fingal (Ship)| United States. Army -- Military life| Charleston (S.C.) -- History -- Siege, 1863| Florida -- History -- Civil War, 1861-1865| Petersburg (Va.) -- History -- Siege, 1864| South Carolina -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865 -- Campaigns| Virginia -- History -- Civil War, 1861-1865	Charleston (S.C.)| Florida| Petersburg (Va.)| South Carolina| United States| Virginia		Text	griswoldfamilypapers-000857347	000857347	19657582	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
William Griswold papers	Griswold, W. M. (William Maccrillis), 1853-1899	1896-1897	1896/1897	eng	29 items	This collection consists of letters from Nicholas Murray Butler, William Torrey Harris, Lovick Pierce, and Irwin Shepard concerning an index Griswold was preparing for the National Education Association and National Teachers Association Proceedings. (This index was released in 1897.)		Indexers -- Correspondence| Butler, Nicholas Murray, 1862-1947, correspondent.| Harris, William Torrey, 1835-1909, correspondent.| National Education Association of the United States -- History			Text	griswoldwmpapers-003871776	003871776	1089836692	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
N. F. S. Grundtvig sermon	Grundtvig, N. F. S. (Nicolai Frederik Severin), 1783-1872	1862	1862/1862	eng	2 items	Collection consists of a sermon by Grundtvig and a picture of him clipped from a newspaper.		Sermons -- 19th century| Grundtvig, N. F. S. (Nicolai Frederik Severin), 1783-1872			Text	grundtvignfs-002566301	002566301	41161271	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
John Amos Guion papers	Guion, John Amos	1834-1838 and 1861	1834/1861	eng	6 items	Two letters of recommendation (1838) for John A. Guion to the Medical Naval Board of Examiners; a letter from Guion to the Board of Examiners (1838) describing his training and education; and a manuscript extract from a letter from D.S. McCauley to the U.S. Secretary of State (1834) regarding Guion's proficiency in French, Italian, and Arabic. 2 letters dated 1861 outline Guion's plans of a safe banking policy for the Confederate States while he acted as cashier for the Bank of Commerce in New Bern, N.C.	Purchase 1982	Physicians -- North Carolina -- New Bern| Medical education -- History| Banks and banking -- North Carolina -- History| McCauley, D. S., correspondent.| Bank of Commerce (New Bern, N.C.)| United States. Navy -- Medical personnel| Confederate States of America -- Economic conditions| New Bern (N.C.) -- History -- Civil War, 1861-1865	Confederate States of America| New Bern (N.C.)		Text	guionjohnamospapers-001530429	001530429	30789562	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Jules and Anna Guthridge papers	Guthridge, Jules, 1847-1917	1903-1909	1903/1909	eng	8 items	Collection consists of eight invitations and other social items of Mr. and Mrs. Jules Guthridge. Names mentioned include Charles Warren Fairbanks, Cornelia Cole Fairbanks, and Mrs. Theodore Richards Noyes.		Fairbanks, Charles W. (Charles Warren), 1852-1918| Guthridge, Anna Sterling, correspondent.| Washington (D.C.) -- Social life and customs	Washington (D.C.)		Text	guthridgejulespapers-002566315	002566315	41161328	[local_id]	image	http://rightsstatements.org/vocab/UND/1.0/	[rights_note]
