title	creator	date_expression	date	language	extent	description	provenance	subject	spatial	format	type	collection_slug	aleph_id	oclc_num	local_id	display_format	rights	rights_note
Papers	Hammer, Nathaniel A.	1827-1880	1827/1880	eng	28 items	Receipts and other business papers of Nathaniel A. Hammer, overseer of roads in Guilford County, North Carolina.		Hammer, Nathaniel A.			Text	hammernathaniela-002565034	002565034	41109627	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hammond, James Henry, 1807-1864	1835-1875	1835/1875	eng	30 items	Letters of Hammond, including one to R. H. Wilde concerning the purchase of a slave and hiring an overseer; and one to F. W. Pickens giving his theory of government. Other letters, to William B. Hodgson, are concerned with the state of the nation, crops, prices of slaves, real estate, Hodgson's literary efforts, and religion. The collection also contains letters written to James H. Hammond's son Claudius Marcellus Hammond from members of his family commenting on the Civil War and Reconstruction. There are also 9 letters written by Hammond's eldest son, Harry, to his wife Emily, during his service in Virginia (1862-1863) with the Confederate army; the letters discuss daily life in camp and camp conditions, as well as Confederate and Union troop movements.		Legislators -- United States| Politicians -- Correspondence| Reconstruction (U.S. history, 1865-1877) -- South Carolina| Slavery -- South Carolina| Governors -- South Carolina| Hammond, Claudius Marcellus| Hammond, Emily Cumming, 1834-1911| Hammond, James Henry (Harry), 1832-1916| Hammond, James Henry, 1807-1864| Hodgson, William Brown, 1800-1871| Pickens, F. W. (Francis Wilkinson), 1805-1869| Wilde, R. H.| Confederate States of America. Army of Northern Virginia| Confederate States of America. Army of Northern Virginia -- Military life| South Carolina -- Economic conditions| South Carolina -- History -- Civil War, 1861-1865| South Carolina -- Politics and government -- 1775-1865| United States -- Politics and government -- 1815-1861| United States -- History -- Civil War, 1861-1865 -- Personal narratives, Confederate| United States -- History -- Civil War, 1861-1865 -- Campaigns| Virginia -- History -- Civil War, 1861-1865 -- Personal narratives, Confederate| Virginia -- History -- Civil War, 1861-1865	South Carolina| United States| Virginia		Text	hammondjameshenry-000857315	000857315	19657424	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hammond, Marcus Claudius Marcellus, 1814-1876	1873-1874	1873/1874	eng	4 items	Letters to Hammond from William Pinckney Starke discussing his impressions of Urbana University, Urbana, Ohio; politics in Ohio and elections of 1874; and racial attitudes in Ohio.		Hammond, Marcus Claudius Marcellus, 1814-1876			Text	hammondmarcusclaudiusmarcellus-002565035	002565035	41109647	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hammond, Oliver T.	1837	1837/1837	eng	2 items	Letters from Oliver T. Hammond, principal of the Union Seminary at Norwich, to John F. Hubbard, concerning the advantages of Yale University as an educational institution.		Hammond, Oliver T.			Text	hammondolivert-002565036	002565036	41109630	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Papers	Hammond, Samuel	1782-1801	1782/1801	eng	4 items						Text	hammondsamuel-003871284	003871284	1090680937	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Papers	Hampton, E. D.	1857-1895	1857/1895	eng	32 items	Miscellaneous papers of E. D. Hampton, sheriff of Davidson county, including a letter, 1857, from Philip T. Hay, a student at the University of North Carolina, concerning one of his slaves who was in the Davidson county jail; letter, 1860, commenting on the presidential election; letters concerning land and business matters; and a handbill, 1868, advocating disenfranchisement of the Negro in North Carolina.		Hampton, E. D.			Text	hamptoned-002567173	002567173	41167486	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hancock, John, 1737-1793	1774-1838	1774/1838	eng	9 items	Letter, 1774, from Captain James Scott to Col. John Hancock, reporting the safe arrival of the ship Hayley and commenting on reaction to the Boston Tea Party in London; letter, 1779, from William Lee to John Hancock concerning his movements and his plans for defending New York City and discussing the treatment of Tories in the area. Also receipts for pew rent, postage, bridge tolls, and taxes, some pertaining to Torry Hancock.		American loyalists -- New York (State) -- New York| Boston Tea Party, Boston, Mass., 1773| Governors -- Massachusetts| Hancock, Torry| Scott, James| Hayley (Ship)| New York (N.Y.) -- History -- Revolution, 1775-1783| United States -- History -- Revolution, 1775-1783 -- Causes| United States -- History -- Revolution, 1775-1783 -- Foreign public opinion	New York (N.Y.)| United States		Text	hancockjohn-000857317	000857317	19657428	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Letters	Hancock, O. Victor	1861-1863	1861/1863	eng	11 items	Letters of O. Victor Hancock to his father concerning his job and tobacco prices in Richmond and, later, his experiences in the Civil War, including letters from Manassas, Camp Ewell, and Leesburg describing trench graves, camp life, and sickness among the soldiers.		Soldiers -- Confederate States of America -- Correspondence| Tobacco industry -- Virginia -- Richmond| Tobacco -- Prices -- Virginia| Confederate States of America. Army -- Military life| United States -- History -- Civil War, 1861-1865 -- Health aspects| Virginia -- History -- Civil War, 1861-1865	United States| Virginia		Text	hancockovictor-000894226	000894226	20748454	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Letters	Hancock, Winfield Scott, 1824-1886	1843-1885	1863/1885	eng	25 items	Mainly copies of letters from George G. Meade to Hancock explaining why he did not engage Robert E. Lee's Confederate forces in the early fall of 1863 and announcing the promotion of Hancock and others, 1864; correspondence regarding the part played by the 56th Pennsylvania Regiment at the battle of the Wilderness; and a series of letters from Hancock to Philippe Albert d'Orleans, Comte de Paris, concerning Civil War materials. The bulk of the material dates from 1863-1885. There is one letter, dated 1843, regarding military transfer and leave procedures.		Wilderness, Battle of the, Va., 1864| Meade, George Gordon, 1815-1872| Paris, Philipppe Albert d'Orleans, comte de.| United States. Army -- Officers -- Correspondence| United States. Army. Pennsylvania Infantry Regiment, 56th (1862-1865)| United States -- History -- Civil War, 1861-1865 -- Foreign public opinion, French	United States		Text	hancockwinfieldscott-000857319	000857319	19657431	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Handley, George	1783-1788	1783/1788	eng	8 items	Letters and papers concerning routine military matters, including a letter from General Elijah Clark, 1788, requesting state troops for Franklin County, Ga., to protect people while gathering their crops; and extracts from the minutes of meetings of the Executive Council of Georgia, 1785.		Governors -- Georgia| Clarke, Elijah, 1733-1799| Georgia. Executive Council -- Records| Franklin County (Ga.) -- History -- 18th century| Georgia -- History -- Revolution, 1775-1783| Georgia -- Politics and government -- 1775-1865	Franklin County (Ga.)| Georgia		Text	handleygeorge-000857321	000857321	19657433	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Papers	Hanes, Harrison H.	1861-1862	1861/1862	eng	26 items	Letters of a soldier in the 4th North Carolina Regiment concerning camp life in North Carolina and Virginia.		Soldiers -- Confederate States of America -- Correspondence| Confederate States of America. Army -- Military life| Confederate States of America. Army. North Carolina Infantry Regiment, 4th.| North Carolina -- History -- Civil War, 1861-1865| Virginia -- History -- Civil War, 1861-1865	North Carolina| Virginia		Text	hanesharrisonh-000894234	000894234	20748473	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hanna, Marcus Alonzo, 1837-1904	1902	1902/1902	eng	2 items	Letters by Marcus Alonzo Hanna dealing with the selection of a picture of William McKinley for a volume of memorial addresses.		Hanna, Marcus Alonzo, 1837-1904			Text	hannamarcusalonzo-002567176	002567176	41167496	[local_id]	image	http://rightsstatements.org/vocab/UND/1.0/	[rights_note]
Papers	Hanner family	1814-1872	1814/1872	eng	20 items	Correspondence among members of the Hanner family concerning family matters, agricultural productivity, migration to the western United States, and land and commodity prices.		Hand family			Text	hannerfamily-002567177	002567177	41167481	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hannibal, Jack	1878	1878/1878	eng	1 item	Letter from Jack Hannibal, a freedman, to his former owner.		Hannibal, Jack			Text	hannibaljack-002567178	002567178	41167492	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hansell, Augustin Harris, 1817-1906	1862-1889	1862/1889	eng	2 items	Collection contains two of Hansell's letters, one concerning Confederate recruitment and local defense in Georgia, and the other responding to a request for an autograph.		Hansell, Augustin Harris, 1817-1906| Confederate States of America. Army -- Recruiting, enlistment, etc| Georgia -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865	Georgia| United States		Text	hansellaugustinharris-002487279	002487279	39537448	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hansford, William Richard	1839-1878	1839/1878	eng	50 items	Personal correspondence of William R. Hansford, a Confederate soldier, including comments on the yellow fever epidemic in Portsmouth in 1855, and the robbery and assault of a white girl by Negroes in Mobile in 1864.		Hansford, William Richard			Text	hansfordwilliamrichard-002567179	002567179	41167482	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Papers	Hanson, Alexander Contee, 1749-1806	1785, 1805	1785/1805	eng	2 items	Official papers of Hanson as Chancellor of Maryland.		Hanson, Alexander Contee, 1749-1806			Text	hansonalexandercontee-002567180	002567180	41167479	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Papers	Harbison, John W.	1854-1874	1854/1874	eng	54 items	Mostly Civil War letters of John W. Harbison of the 12th West Virginia Regiment, concerning campaigns in western Virginia.		Soldiers -- United States -- Correspondence| United States. Army. West Virginia Infantry Regiment, 12th (1862-1865)| Virginia -- History -- Civil War, 1861-1865	Virginia		Text	harbisonjohnw-000894248	000894248	20748510	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
