title	creator	date_expression	date	language	extent	description	provenance	subject	spatial	format	type	collection_slug	aleph_id	oclc_num	local_id	display_format	rights	rights_note
W. F. Henderson papers	Henderson, W. F.	1865	1865/1865	eng	9 items	Letters and documents concerning an equity case involving the purchase of cotton, submitted to the military authorities because of the lack of adequate civilian facilities.		Cotton trade -- Confederate States of America| Henderson, W. F.			Text	hendersonwfpapers-002572442	002572442	41269718	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Francis W. Henry letters	Henry, Francis W.	1867-1868	1867/1868	eng	3 items	Letters from Francis W. Henry, collector for B. E. Wofford and J. Frank Wofford, concerning the collection of private debts during Reconstruction.		Reconstruction (U.S. history, 1865-1877) -- Mississippi| Collecting of accounts -- Mississippi| Henry, Francis W.			Text	henryfranciswletters-002572445	002572445	41269719	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Gustavus A. Henry military dispatches	Henry, Gustavus A. (Gustavus Adolphus), 1838-1882	1861-1865	1861/1865	eng	3 items	Military dispatches of Gustavus A. Henry, commenting on troop movements and the conditions of roads in South Carolina in 1865.		Roads -- South Carolina| Henry, Gustavus A. (Gustavus Adolphus), 1838-1882| Confederate States of America. Army -- Officers			Text	henrygustavusa-002572446	002572446	41269714	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
James Vernor Henry papers	Henry, James Vernor	1833-1834	1833/1834	eng	2 items	Records of the contested will of Benjamin Vernor, of which James V. Henry was the beneficiary.		Decedents' estates| Henry, James Vernor| Vernor, Benjamin			Text	henryjamesvernorpapers-002572449	002572449	41269713	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
J. L. Henry letters	Henry, J. L.	1862-1864	1862/1864	eng	4 items	Civil War letters of a Confederate soldier discussing personal affairs, various Union and Confederate generals and units, Union prisoners, Confederate and Union casualties, desertions, and troop movements and engagements, including campaigns in Maryland and Pennsylvania, the sieges of Vicksburg and Richmond, and the battle of Cedar Run, 1862.		Soldiers -- Confederate States of America -- Correspondence| Confederate States of America. Army -- Military life| Maryland -- History -- Civil War, 1861-1865| Pennsylvania -- History -- Civil War, 1861-1865| Richmond (Va.) -- History -- Civil War, 1861-1865| United States -- History -- Civil War, 1861-1865 -- Campaigns| United States -- History -- Civil War, 1861-1865 -- Desertions| United States -- History -- Civil War, 1861-1865 -- Prisoners and prisons| Vicksburg (Miss.) -- History -- Siege, 1863| Virginia -- History -- Civil War, 1861-1865	Maryland| Pennsylvania| Richmond (Va.)| United States| Vicksburg (Miss.)| Virginia		Text	henryjlletters-000894237	000894237	20748479	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
Joseph Henry papers	Henry, Joseph, 1797-1878	1837-1874	1837/1874	eng	10 items	Miscellaneous papers, including several letters pertaining to the administration of the Smithsonian.		Museum directors -- United States| Museums -- United States| Henry, Joseph, 1797-1878| Smithsonian Institution| Washington (D.C.) -- Intellectual life	Washington (D.C.)		Text	henryjosephpapers-000861237	000861237	19793888	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
O. Henry papers	Henry, O., 1862-1910	1905-1953	1905/1953	eng	12 items	Includes a letter from O. Henry to George Rathborne explaining how the name "Rathborne" happened to be chosen by Henry for a character in a story; and letters addressed to Henry Wysham Lanier, secretary of Doubleday, Page & Co., on matters of publication, financial and business affairs, and the author's health.		Authors, American -- North Carolina| Authors and publishers| Henry, O., 1862-1910| Lanier, Henry Wysham, 1873-1958| Rathborne, George			Text	henryopapers-000872378	000872378	20071535	[local_id]	image	http://rightsstatements.org/vocab/UND/1.0/	[rights_note]
Patrick Henry papers	Henry, Patrick, 1736-1799	1777-1897	1777/1897	eng	11 items	Miscellaneous papers including commissions; land grants; a letter from David Mason discussing the progress of his march to South Carolina and the men and supplies under his command; a circular letter to the members of the Pittsylvania County (Va.) county court, concerning the administration of taxes and pensions in Virginia; a printed letter from Henry listing the duties of a lieutenant in raising and provisioning his troops; a clipping comparing Henry and Thomas Jefferson; and a clipping, 1897, describing Henry's burial place and relics of Henry's that were owned by his grandson, William Wirt Henry.		County courts -- Virginia -- Pittsylvania County| Taxation -- Virginia -- Pittsylvania County| Henry, Patrick, 1736-1799| Henry, Patrick, 1736-1799 -- Museums.| Henry, William Wirt, 1831-1900| Jefferson, Thomas, 1743-1826| Mason, David| Virginia. Militia| Pittsylvania County (Va.) -- History| South Carolina -- History -- Revolution, 1775-1783| United States -- History -- Revolution, 1775-1783| Virginia -- History -- Revolution, 1775-1783	Pittsylvania County (Va.)| South Carolina| United States| Virginia		Text	henrypatrickpapers-000861238	000861238	19793901	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
John Herbert papers	Herbert, John, 1926 October 13-2001	1832-1833	1832/1833	eng	9 items	Letters of the John and Francis C. Herbert concerning efforts to collect from the federal government the claims of their father, Thomas Herbert, Revolutionary naval captain, for half pay for life.		Military pensions -- United States| Herbert, Francis C.| Herbert, Francis C.| Herbert, John| Herbert, Thomas| United States -- History -- Revolution, 1775-1783	United States		Text	herbertjohnpapers-002572454	002572454	41269712	[local_id]	image	https://creativecommons.org/publicdomain/mark/1.0	[rights_note]
Edward Thomas Heriot letters	Heriot, Edward Thomas, 1793-1854	1852-1854	1852/1854	eng	3 items	Collection contains Heriot's letters describing his trip to Great Britain, his voyage across the Atlantic to New York, his railroad trip to South Carolina, personal affairs, and his various estates and slaves. Also included is a defense of slavery and a criticism of abolition, Harriet Beecher Stowe, and Fredrika Bremer.		Plantation owners -- South Carolina| Slave labor -- South Carolina| Slavery -- United States -- Controversial literature| Bremer, Fredrika, 1801-1865| Heriot, Edward Thomas, 1793-1854| Stowe, Harriet Beecher, 1811-1896| Great Britain -- Description and travel| South Carolina -- Description and travel	Great Britain| South Carolina		Text	heriotedwardthomasletters-002394226	002394226	38293533	[local_id]	image	http://rightsstatements.org/vocab/NoC-US/1.0/	[rights_note]
